Name,cr_numeric,actual_hp,predicted_hp,hp_delta,hp_delta_pct,hp_delta_pct_percentile,hp_baseline,ac_baseline,attack_baseline,dpr_baseline,dc_baseline,highest_attack_bonus,highest_save_dc,estimated_dpr,feature_dpr,legendary_dpr,total_dpr,feature_ac,total_ac,feature_attack,total_attack,feature_hp,ac_deviation,attack_deviation,dpr_deviation,save_dc_deviation,hp_after_phase2,hp_after_resist_immun_penalty,residual_hp,has_legendary_resistance_scaled,has_regeneration_scaled,has_flying,save_proficiency_count,resistance_count,immunity_count,vulnerability_count,legendary_actions_per_round,has_spellcasting,size_ordinal,size_ordinal_baseline,size_ordinal_deviation,feature_aggressive,feature_ambusher,feature_amorphous,feature_amphibious,feature_angelic_weapons,feature_antimagic_susceptibility,feature_avoidance,feature_blind_senses,feature_blood_frenzy,feature_breath_weapon,feature_brute,feature_charge,feature_charm,feature_constrict,feature_damage_absorption,feature_damage_transfer,feature_death_burst,feature_devils_sight,feature_dive_attack,feature_echolocation,feature_elemental_body,feature_enlarge,feature_etherealness,feature_false_appearance,feature_fey_ancestry,feature_fiendish_blessing,feature_flyby,feature_frightful_presence,feature_grapple,feature_grappler,feature_hold_breath,feature_horrifying_visage,feature_illumination,feature_immutable_form,feature_incorporeal_movement,feature_innate_spellcasting,feature_invisibility,feature_keen_senses,feature_labyrinthine_recall,feature_leadership,feature_legendary_resistance,feature_life_drain,feature_light_sensitivity,feature_magic_resistance,feature_magic_weapons,feature_martial_advantage,feature_mimicry,feature_nightmare_haunting,feature_nimble_escape,feature_otherworldly_perception,feature_pack_tactics,feature_parry,feature_possession,feature_pounce,feature_prone,feature_psychic_defense,feature_rampage,feature_read_thoughts,feature_reckless,feature_redirect_attack,feature_reel,feature_regeneration,feature_rejuvenation,feature_relentless,feature_shadow_stealth,feature_shapechange,feature_siege_monster,feature_slippery,feature_sneak_attack,feature_spell_immunity,feature_spellcasting,feature_spider_climb,feature_standing_leap,feature_steadfast,feature_stench,feature_sunlight_sensitivity,feature_superior_invisibility,feature_sure_footed,feature_surprise_attack,feature_swallow,feature_teleport,feature_terrain_camouflage,feature_threatening_reach,feature_tunneler,feature_turn_immunity,feature_turn_resistance,feature_two_heads,feature_web,feature_web_sense,feature_web_walker,feature_wounded_fury,inflicts_poisoned,inflicts_blinded,inflicts_charmed,inflicts_deafened,inflicts_frightened,inflicts_incapacitated,inflicts_paralyzed,inflicts_petrified,inflicts_restrained,inflicts_stunned,cr_tier,Type,Size,Challenge_Rating,HP,AC,ac_value,has_advantage_condition,has_disadvantage_condition,has_attackers_advantage,inflicts_prone,has_grapple
Hill Giant,5.0,105,123.22527913446189,18.225279134461886,17.357408699487507,69.23076923076923,114.0,15.0,7.0,35.0,15.0,8.0,0,37.0,0.0,0,37.0,0,13,0,8.0,0.0,-2.0,1.0,2.0,0.0,114.5,114.5,-9.5,0.0,0.0,0,0,0,0,0,0,0,4,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr3,giant,Huge,5,105 (10d12+40),13 (Natural Armor),13,0,0,0,0,0
Half-Red Dragon Veteran,5.0,65,108.60805419887144,43.60805419887144,67.0893141521099,98.46153846153847,114.0,15.0,7.0,35.0,15.0,5.0,15,21.5,8.833333333333334,0,30.333333333333336,0,18,0,5.0,0.0,3.0,-2.0,-4.666666666666664,0.0,117.33333333333333,117.33333333333333,-52.33333333333333,0.0,0.0,0,0,1,0,0,0,0,2,3.0,-1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr3,humanoid (human),Medium,5,65 (10d8+20),18 (plate),18,0,0,0,0,0
Gladiator,5.0,112,94.70816763379837,-17.291832366201632,-15.439136041251459,61.53846153846154,114.0,15.0,7.0,35.0,15.0,7.0,15,26.0,0.0,0,26.0,2,18,0,7.0,0.0,3.0,0.0,-9.0,0.0,113.25,113.25,-1.25,0.0,0.0,0,3,0,0,0,0,0,2,3.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,cr3,humanoid (any race),Medium,5,112 (15d8+45),"16 (Studded Leather, Shield)",16,0,0,0,1,0
Gorgon,5.0,114,103.08333333333334,-10.916666666666657,-9.576023391812857,32.30769230769231,114.0,15.0,7.0,35.0,15.0,8.0,16,18.0,5.333333333333333,0,23.333333333333332,0,19,0,8.0,0.0,4.0,1.0,-11.666666666666668,1.0,103.08333333333334,103.08333333333334,10.916666666666657,0.0,0.0,0,0,0,0,0,0,0,3,3.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,cr3,monstrosity,Large,5,114 (12d10+48),19 (Natural Armor),19,0,0,0,1,0
Otyugh,5.0,114,94.2946699160967,-19.705330083903306,-17.285377266581847,67.6923076923077,114.0,15.0,7.0,35.0,15.0,6.0,15,36.0,0.0,0,36.0,0,14,0,6.0,0.0,-1.0,-1.0,1.0,0.0,120.25,120.25,-6.25,0.0,0.0,0,1,0,0,0,0,0,3,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,cr3,aberration,Large,5,114 (12d10+48),14 (Natural Armor),14,0,0,0,0,1
Roper,5.0,93,107.80692199498252,14.806921994982517,15.9214214999812,64.61538461538461,114.0,15.0,7.0,35.0,15.0,7.0,15,22.0,0.0,0,22.0,0,20,0,7.0,0.0,5.0,0.0,-13.0,0.0,112.75,112.75,-19.75,0.0,0.0,0,0,0,0,0,0,0,3,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,cr3,monstrosity,Large,5,93 (11d10+33),20 (Natural Armor),20,0,0,0,0,1
Giant Crocodile,5.0,85,109.1572011294444,24.157201129444402,28.420236622875766,84.61538461538461,114.0,15.0,7.0,35.0,15.0,8.0,16,35.5,0.0,0,35.5,0,14,0,8.0,0.0,-1.0,1.0,0.5,1.0,105.375,105.375,-20.375,0.0,0.0,0,0,0,0,0,0,0,4,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,cr3,beast,Huge,5,85 (9d12+27),14 (Natural Armor),14,0,0,0,1,1
Giant Shark,5.0,126,121.35027913446189,-4.649720865538114,-3.69025465518898,13.846153846153847,114.0,15.0,7.0,35.0,15.0,9.0,0,22.5,0.0,0,22.5,0,13,4,13.0,0.0,-2.0,6.0,-12.5,0.0,112.625,112.625,13.375,0.0,0.0,0,0,0,0,0,0,0,4,3.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr3,beast,Huge,5,126 (11d12+55),13 (Natural Armor),13,0,0,0,0,0
Salamander,5.0,90,82.1920684574392,-7.8079315425607945,-8.675479491734215,29.230769230769234,114.0,15.0,7.0,35.0,15.0,7.0,14,32.5,7.0,0,39.5,0,15,0,7.0,0.0,0.0,0.0,4.5,-1.0,114.375,107.2265625,-17.2265625,0.0,0.0,0,0,3,1,1,0,0,3,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,cr3,elemental,Large,5,90 (12d10+24),15 (Natural Armor),15,0,0,0,0,1
Shambling Mound,5.0,136,118.93404232917365,-17.06595767082635,-12.548498287372317,49.23076923076923,114.0,15.0,7.0,35.0,15.0,7.0,14,26.0,0.0,0,26.0,0,15,0,7.0,0.0,0.0,0.0,-9.0,-1.0,131.25,131.25,4.75,0.0,0.0,0,0,2,1,0,0,0,3,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,cr3,plant,Large,5,136 (16d10+48),15 (Natural Armor),15,0,0,0,0,1
Triceratops,5.0,95,136.60027913446189,41.600279134461886,43.78976750995988,96.92307692307692,114.0,15.0,7.0,35.0,15.0,9.0,13,24.0,7.5,0,31.5,0,13,0,9.0,0.0,-2.0,2.0,-3.5,-2.0,127.875,127.875,-32.875,0.0,0.0,0,0,0,0,0,0,0,4,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr3,beast,Huge,5,95 (10d12+30),13 (Natural Armor),13,0,0,0,1,0
Troll,5.0,84,95.02237356289938,11.022373562899375,13.121873289165922,52.307692307692314,114.0,15.0,7.0,35.0,15.0,7.0,0,29.5,0.0,0,29.5,0,15,0,7.0,30.0,0.0,0.0,-5.5,0.0,90.875,90.875,-6.875,0.0,90.875,0,0,0,0,0,0,0,3,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr3,giant,Large,5,84 (8d10+40),15 (Natural Armor),15,0,0,0,0,0
Wraith,5.0,67,132.36847086553811,65.36847086553811,97.56488188886286,100.0,114.0,15.0,7.0,35.0,15.0,6.0,14,21.0,0.0,0,21.0,0,13,0,6.0,0.0,-2.0,-1.0,-14.0,-1.0,150.5,141.09375,-74.09375,0.0,0.0,1,0,7,2,0,0,0,2,3.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr3,undead,Medium,5,67 (9d8+27),13,13,0,1,0,0,0
Werebear,5.0,135,99.08722086553811,-35.912779134461886,-26.602058618119916,81.53846153846153,114.0,15.0,7.0,35.0,15.0,7.0,14,30.0,0.0,0,30.0,0,10,0,7.0,0.0,-5.0,0.0,-5.0,-1.0,143.75,107.8125,27.1875,0.0,0.0,0,0,0,3,0,0,0,2,3.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr3,"humanoid (human, shapechanger)",Medium,5,135 (18d8+54),"10 (In Humanoid Form, 11 In Bear And Hybrid Forms )",10,0,0,0,0,0
Water Elemental,5.0,114,115.76004699498252,1.7600469949825168,1.5439008727916814,6.153846153846154,114.0,15.0,7.0,35.0,15.0,7.0,15,26.0,0.0,0,26.0,0,14,0,7.0,0.0,-1.0,0.0,-9.0,0.0,128.75,120.703125,-6.703125,0.0,0.0,0,0,3,1,0,0,0,3,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,cr3,elemental,Large,5,114 (12d10+48),14 (Natural Armor),14,0,0,0,0,1
Xorn,5.0,73,97.77472086553811,24.774720865538114,33.93797378840838,89.23076923076924,114.0,15.0,7.0,35.0,15.0,6.0,0,33.0,0.0,0,33.0,0,19,0,6.0,0.0,4.0,-1.0,-2.0,0.0,106.5,106.5,-33.5,0.0,0.0,0,0,1,0,0,0,0,2,3.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr3,elemental,Medium,5,73 (7d8+42),19 (Natural Armor),19,0,0,0,0,0
Night Hag,5.0,112,109.00909586553813,-2.9909041344618714,-2.6704501200552424,9.230769230769232,114.0,15.0,7.0,35.0,15.0,7.0,14,19.33333333333333,0.0,0,19.33333333333333,2,19,0,7.0,0.0,4.0,0.0,-15.666666666666671,-1.0,125.58333333333334,117.73437500000001,-5.734375000000014,0.0,0.0,0,0,4,0,0,0,1,2,3.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr3,fiend,Medium,5,112 (15d8+45),17 (Natural Armor),17,0,0,0,0,0
Vampire Spawn,5.0,82,61.99021394623877,-20.009786053761232,-24.402178114342966,78.46153846153847,114.0,15.0,7.0,35.0,15.0,6.0,13,21.5,0.0,0,21.5,0,15,0,6.0,30.0,0.0,-1.0,-13.5,-2.0,116.875,109.5703125,-27.5703125,0.0,109.5703125,0,2,3,0,0,0,0,2,3.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,cr3,undead,Medium,5,82 (11d8+33),15 (Natural Armor),15,0,0,0,0,1
Flesh Golem,5.0,93,95.71222086553811,2.7122208655381144,2.916366522083994,10.76923076923077,114.0,15.0,7.0,35.0,15.0,7.0,15,26.0,0.0,0,26.0,2,11,0,7.0,0.0,-4.0,0.0,-9.0,0.0,139.25,104.4375,-11.4375,0.0,0.0,0,0,0,4,0,0,0,2,3.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr3,construct,Medium,5,93 (11d8+44),9,9,0,0,0,0,0
Bulette,5.0,94,105.75,11.75,12.5,47.69230769230769,114.0,15.0,7.0,35.0,15.0,7.0,16,30.0,0.0,0,30.0,0,17,0,7.0,0.0,2.0,0.0,-5.0,1.0,105.75,105.75,-11.75,0.0,0.0,0,0,0,0,0,0,0,3,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr3,monstrosity,Large,5,94 (9d10+45),17 (Natural Armor),17,0,0,0,1,0
Barbed Devil,5.0,110,102.83722086553811,-7.162779134461886,-6.51161739496535,18.461538461538463,114.0,15.0,7.0,35.0,15.0,6.0,0,23.0,0.0,0,23.0,4,19,0,6.0,0.0,4.0,-1.0,-12.0,0.0,119.0,111.5625,-1.5625,0.0,0.0,0,4,3,2,0,0,0,2,3.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr3,fiend (devil),Medium,5,110 (13d8+52),15 (Natural Armor),15,0,0,0,0,0
Air Elemental,5.0,90,121.171875,31.171875,34.63541666666667,90.76923076923077,114.0,15.0,7.0,35.0,15.0,8.0,13,28.0,0.0,0,28.0,0,15,0,8.0,0.0,0.0,1.0,-7.0,-2.0,129.25,121.171875,-31.171875,0.0,0.0,1,0,3,1,0,0,0,3,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr3,elemental,Large,5,90 (12d10+24),15,15,0,0,0,1,0
Earth Elemental,5.0,126,84.67420896245667,-41.325791037543326,-32.79824685519311,87.6923076923077,114.0,15.0,7.0,35.0,15.0,8.0,0,28.0,0.0,0,28.0,0,17,0,8.0,0.0,2.0,1.0,-7.0,0.0,111.75,104.765625,21.234375,0.0,0.0,0,0,3,1,1,0,0,3,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr3,elemental,Large,5,126 (12d10+60),17 (Natural Armor),17,0,0,0,0,0
Unicorn,5.0,67,52.12296640175208,-14.87703359824792,-22.204527758578983,75.38461538461539,114.0,15.0,7.0,35.0,15.0,7.0,15,19.5,0.0,11,30.5,2,14,0,7.0,0.0,-1.0,0.0,-4.5,0.0,120.625,120.625,-53.625,0.0,0.0,0,0,0,1,0,3,1,3,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,cr3,celestial,Large,5,67 (9d10+18),12,12,1,1,0,1,0
Fire Elemental,5.0,102,116.015625,14.015625,13.740808823529413,55.38461538461539,114.0,15.0,7.0,35.0,15.0,6.0,0,31.0,5.0,0,36.0,0,13,0,6.0,0.0,-2.0,-1.0,1.0,0.0,123.75,116.015625,-14.015625,0.0,0.0,0,0,3,2,0,0,0,3,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr3,elemental,Large,5,102 (12d10+36),13,13,0,0,0,0,0
Invisible Stalker,6.0,104,145.63409586553811,41.634095865538114,40.03278448609434,93.84615384615384,134.4,15.0,7.0,41.0,15.0,6.0,0,20.0,0.0,0,20.0,1,15,0,6.0,0.0,0.0,-1.0,-21.0,0.0,164.65,154.359375,-50.359375,0.0,0.0,1,0,3,1,0,0,0,2,3.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr3,elemental,Medium,6,104 (16d8+32),14,14,0,0,0,0,0
Drider,6.0,123,109.3195586063622,-13.680441393637807,-11.122310076128299,44.61538461538462,134.4,15.0,7.0,41.0,15.0,6.0,13,35.5,0.0,0,35.5,0,19,0,6.0,0.0,4.0,-1.0,-5.5,-2.0,142.275,142.275,-19.275000000000006,0.0,0.0,0,0,0,0,0,0,1,3,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,cr3,monstrosity,Large,6,123 (13d10+52),19 (Natural Armor),19,1,1,0,0,0
Young White Dragon,6.0,133,92.56666666666666,-40.43333333333334,-30.401002506265666,86.15384615384616,134.4,15.0,7.0,41.0,15.0,7.0,15,41.5,16.166666666666668,0,57.66666666666667,4,21,0,7.0,0.0,6.0,0.0,16.66666666666667,0.0,92.56666666666666,92.56666666666666,40.43333333333334,0.0,0.0,1,4,0,1,0,0,0,3,3.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr3,dragon,Large,6,133 (14d10+56),17 (Natural Armor),17,0,0,0,0,0
Young Brass Dragon,6.0,110,104.81666666666668,-5.183333333333323,-4.712121212121203,15.384615384615385,134.4,15.0,7.0,41.0,15.0,7.0,14,37.0,15.666666666666666,0,52.666666666666664,4,21,0,7.0,0.0,6.0,0.0,11.666666666666664,-1.0,104.81666666666668,104.81666666666668,5.183333333333323,0.0,0.0,1,4,0,1,0,0,0,3,3.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr3,dragon,Large,6,110 (13d10+39),17 (Natural Armor),17,0,0,0,0,0
Mage,6.0,40,37.30261280523366,-2.6973871947663426,-6.7434679869158565,21.53846153846154,134.4,15.0,7.0,41.0,15.0,5.0,14,85.33333333333333,0.0,0,85.33333333333333,7,19,0,5.0,0.0,4.0,-2.0,44.33333333333333,-1.0,78.98333333333335,78.98333333333335,-38.98333333333335,0.0,0.0,1,2,0,0,0,0,1,2,3.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,cr3,humanoid (any race),Medium,6,40 (9d8),12 (15 With Mage Armor),12,0,0,0,0,0
